mesh 1,mesh 1,mesh 1,energy low [eV],energy high [eV],particle,nuclide,score,mean,std. dev.
x,y,z,,,,,,,
2,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
13,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
13,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
14,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
14,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
14,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
14,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
15,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
15,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
15,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
15,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
16,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
16,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
16,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
16,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
17,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
17,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
17,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
17,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
18,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
18,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
18,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
18,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
19,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
19,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
19,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
19,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
20,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
20,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
20,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
21,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
21,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,42,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,42,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,42,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,42,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,42,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
13,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
13,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
14,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
14,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
14,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
14,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
15,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
15,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
15,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
15,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
16,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
16,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
16,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
16,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
17,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
17,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
17,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
17,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
18,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
18,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
18,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
18,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
19,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
19,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
19,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
19,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
20,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
20,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
20,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
21,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
21,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,43,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,43,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,43,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,43,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,43,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
3,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
3,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
3,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
4,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
4,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
4,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
4,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
4,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
5,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
5,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
5,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
5,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
5,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
6,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
6,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
6,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
6,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
6,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
7,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
7,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
7,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
7,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
7,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
8,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
8,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
8,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
8,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
8,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
9,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
9,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
9,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
9,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
9,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
10,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
10,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
10,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
10,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
10,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
11,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
11,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
11,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
11,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
11,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
12,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
12,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
12,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
12,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
12,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
13,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
13,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
13,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
13,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
13,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
14,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
14,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
14,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
14,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
14,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
15,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
15,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
15,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
15,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
15,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
16,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
16,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
16,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
16,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
16,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
17,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
17,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
17,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
17,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
17,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
18,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
18,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
18,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
18,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
18,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
19,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
19,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
19,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
19,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
19,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
20,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
20,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
20,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
20,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
20,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
21,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
21,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
21,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
21,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
21,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
22,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
22,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
22,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
22,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
22,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
23,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
23,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
23,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
23,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
23,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
24,1,44,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
24,1,44,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
24,1,44,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
24,1,44,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
24,1,44,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
1,1,45,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
1,1,45,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
1,1,45,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
1,1,45,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
1,1,45,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
2,1,45,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
2,1,45,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
2,1,45,832.5532074018732,24022.488679628626,neutron,total,flux,0.0,0.0
2,1,45,24022.488679628626,693144.8431551465,neutron,total,flux,0.0,0.0
2,1,45,693144.8431551465,20000000.000000004,neutron,total,flux,0.0,0.0
3,1,45,1.0,28.853998118144272,neutron,total,flux,0.0,0.0
3,1,45,28.853998118144272,832.5532074018732,neutron,total,flux,0.0,0.0
