mesh 1,mesh 1,mesh 1,nuclide,score,mean,std. dev.
x,y,z,,,,
611,1,1,total,"(n,Xt)",1.3249887772524572e-06,4.472920967181252e-07
611,1,1,total,heating-local,6.863168027481381,2.2338932336970383
611,1,1,total,absorption,4.676285605762086e-06,1.3362945939768742e-06
612,1,1,total,flux,0.00019702803753586084,5.026281753251616e-05
612,1,1,total,"(n,Xt)",1.6802777232983943e-06,7.827650478160474e-07
612,1,1,total,heating-local,8.549697556443679,3.759224060201172
612,1,1,total,absorption,4.627458121422174e-06,1.464499808298912e-06
613,1,1,total,flux,0.0001793270667884883,4.605478024420327e-05
613,1,1,total,"(n,Xt)",1.5267259193476027e-06,8.261250287685304e-07
613,1,1,total,heating-local,9.23262561589374,4.105698278540001
613,1,1,total,absorption,3.4699489265416194e-06,1.2550072940457042e-06
614,1,1,total,flux,0.00019413546652945549,4.2451093982223964e-05
614,1,1,total,"(n,Xt)",9.510632817570398e-07,2.1861024172224615e-07
614,1,1,total,heating-local,6.848456483324162,2.1703049637746346
614,1,1,total,absorption,3.0250247157503613e-06,8.64370199616005e-07
615,1,1,total,flux,0.0001789982595739456,3.874266138691618e-05
615,1,1,total,"(n,Xt)",6.847129692847511e-07,1.9736090417556014e-07
615,1,1,total,heating-local,4.276931588800624,1.3144524651470777
615,1,1,total,absorption,3.237191965342151e-06,1.0554351569361136e-06
616,1,1,total,flux,0.00019901493040814667,5.3863517907399e-05
616,1,1,total,"(n,Xt)",8.237446948102671e-07,2.881394456294234e-07
616,1,1,total,heating-local,5.322761643390665,1.604923627290408
616,1,1,total,absorption,3.4177330987717503e-06,1.035054890700774e-06
617,1,1,total,flux,0.00012676959702227655,3.929850558221674e-05
617,1,1,total,"(n,Xt)",4.975490899786079e-07,1.714968776909089e-07
617,1,1,total,heating-local,3.6863496890296665,1.42219960648802
617,1,1,total,absorption,1.1356293889564444e-05,4.770106487321067e-06
618,1,1,total,flux,0.0001002893721563984,3.508999853536625e-05
618,1,1,total,"(n,Xt)",2.421399955995296e-07,8.972651749807688e-08
618,1,1,total,heating-local,5.71890184066992,4.041473097175926
618,1,1,total,absorption,3.1917684015035998e-06,1.6524863030159668e-06
619,1,1,total,flux,5.521715191358257e-05,2.2706760094175052e-05
619,1,1,total,"(n,Xt)",4.398158194418935e-08,2.7750336105360365e-08
619,1,1,total,heating-local,4.650769122833835,4.123111154089978
619,1,1,total,absorption,4.2079256926172604e-06,2.124726538618242e-06
