mesh 2,mesh 2,mesh 2,nuclide,score,mean,std. dev.
503,1,1,total,flux,0.05818652983869792,0.0004972834556377664
503,1,1,total,"(n,Xt)",0.0,0.0
503,1,1,total,heating-local,0.0,0.0
503,1,1,total,absorption,0.02380576552792995,0.00885253261480037
504,1,1,total,flux,0.058286738530567164,0.0005388544284472051
504,1,1,total,"(n,Xt)",0.0,0.0
504,1,1,total,heating-local,0.0,0.0
504,1,1,total,absorption,0.023877089072314183,0.00870360879279749
505,1,1,total,flux,0.05842604487097106,0.0007644431312760281
505,1,1,total,"(n,Xt)",0.0,0.0
505,1,1,total,heating-local,0.0,0.0
505,1,1,total,absorption,0.02870097349604664,0.008755705659654937
506,1,1,total,flux,0.05830645410773081,0.00047801942990652725
506,1,1,total,"(n,Xt)",0.0,0.0
506,1,1,total,heating-local,0.0,0.0
506,1,1,total,absorption,0.030616316883328443,0.008385821713787364
507,1,1,total,flux,0.05874268362539011,0.0006200000706994713
507,1,1,total,"(n,Xt)",0.0,0.0
507,1,1,total,heating-local,0.0,0.0
507,1,1,total,absorption,0.029245409365498142,0.008530458785591125
508,1,1,total,flux,0.05868851627749013,0.0006597099548726284
508,1,1,total,"(n,Xt)",0.0,0.0
508,1,1,total,heating-local,0.0,0.0
508,1,1,total,absorption,0.03880625624015607,0.012460915920812672
509,1,1,total,flux,0.058942290694188396,0.0005314969784708441
509,1,1,total,"(n,Xt)",0.0,0.0
509,1,1,total,heating-local,0.0,0.0
509,1,1,total,absorption,0.03227475115520208,0.012771183455174244
510,1,1,total,flux,0.05973839874083777,0.00042988625590375986
510,1,1,total,"(n,Xt)",0.0,0.0
510,1,1,total,heating-local,0.0,0.0
510,1,1,total,absorption,0.03091011053150694,0.012283888510433867
511,1,1,total,flux,0.05961235115188932,0.0004470109566118904
511,1,1,total,"(n,Xt)",0.0,0.0
511,1,1,total,heating-local,0.0,0.0
511,1,1,total,absorption,0.030931586850009796,0.011900669623316734
512,1,1,total,flux,0.05942547874487854,0.00044466143277670364
512,1,1,total,"(n,Xt)",0.0,0.0
512,1,1,total,heating-local,0.0,0.0
512,1,1,total,absorption,0.029954319745449053,0.011430111019436657
513,1,1,total,flux,0.05943425733302915,0.0004905134185264518
513,1,1,total,"(n,Xt)",0.0,0.0
513,1,1,total,heating-local,0.0,0.0
513,1,1,total,absorption,0.030141477402108034,0.011000803144348544
514,1,1,total,flux,0.059488754232846386,0.00044452966260561614
514,1,1,total,"(n,Xt)",0.0,0.0
514,1,1,total,heating-local,0.0,0.0
514,1,1,total,absorption,0.029162522168370154,0.010715753798691151
515,1,1,total,flux,0.06003165588997694,0.0005916437939917173
515,1,1,total,"(n,Xt)",0.0,0.0
515,1,1,total,heating-local,0.0,0.0
515,1,1,total,absorption,0.02275225034578379,0.005152679997348139
516,1,1,total,flux,0.060811173000136234,0.0005258330418581006
516,1,1,total,"(n,Xt)",0.0,0.0
516,1,1,total,heating-local,0.0,0.0
516,1,1,total,absorption,0.01599792580131531,0.0017457381089984031
517,1,1,total,flux,0.06168871412315534,0.00032339161667628384
517,1,1,total,"(n,Xt)",1.6625151542456296e-11,4.971232098217018e-13
517,1,1,total,heating-local,204.25117332700106,9.00084958053929
517,1,1,total,absorption,0.015718566718559215,0.001516144888650061
518,1,1,total,flux,0.06372203402177849,0.00042315102006725897
518,1,1,total,"(n,Xt)",9.984138036313427e-09,2.0882744974001187e-10
518,1,1,total,heating-local,2885.857833775704,51.738774239264764
518,1,1,total,absorption,0.01655739278141,0.0012200244270145332
519,1,1,total,flux,0.06966972455168852,0.0006602044771017025
519,1,1,total,"(n,Xt)",4.116409892412631e-05,6.47585884713921e-07
519,1,1,total,heating-local,5197.892027967848,63.2679452377418
519,1,1,total,absorption,0.012028325032693873,0.0012495202739651002
520,1,1,total,flux,0.07619047248717659,0.0008107559135446742
520,1,1,total,"(n,Xt)",0.00013631278484389282,2.4224455329241056e-06
520,1,1,total,heating-local,5596.869092376786,60.69168274486933
520,1,1,total,absorption,0.00453213035941308,9.024520695188452e-05
521,1,1,total,flux,0.07858524365940803,0.0004930676680589063
521,1,1,total,"(n,Xt)",0.0001856579935494226,2.8521780255792776e-06
521,1,1,total,heating-local,4420.6944903355125,36.75626665758938
521,1,1,total,absorption,0.00583047363981786,8.714675836001555e-05
522,1,1,total,flux,0.0771741876837136,0.0006195403199618832
522,1,1,total,"(n,Xt)",0.00010346337934554449,2.8537660606223594e-06
522,1,1,total,heating-local,3482.1388404565914,36.607446705895015
522,1,1,total,absorption,0.010024388929396734,0.00015746268512376835
523,1,1,total,flux,0.0744658315898028,0.0006138053224803328
523,1,1,total,"(n,Xt)",1.4826678856690107e-05,4.652977181694024e-07
523,1,1,total,heating-local,2640.67777517069,36.295829733071145
523,1,1,total,absorption,0.011957006530333245,0.00027861525029618635
524,1,1,total,flux,0.07368888258988317,0.0007724955756427933
524,1,1,total,"(n,Xt)",2.9112535036473815e-09,6.28717070690806e-11
524,1,1,total,heating-local,2308.9357499006574,28.67644228028853
524,1,1,total,absorption,0.009939804057499984,0.0002001590511526776
525,1,1,total,flux,0.07267064256392268,0.0010377801165569597
525,1,1,total,"(n,Xt)",2.6061908215691587e-09,5.58284435483933e-11
525,1,1,total,heating-local,2073.5387396268898,41.76549387900434
525,1,1,total,absorption,0.008931131062620706,0.0002592311005493408
526,1,1,total,flux,0.07102766979067532,0.0010717194120026888
526,1,1,total,"(n,Xt)",2.352579482899205e-09,4.4283148533279595e-11
526,1,1,total,heating-local,1892.3869757749458,32.51167743367984
526,1,1,total,absorption,0.0077634493008998965,0.00032001259719811767
527,1,1,total,flux,0.06997589181840107,0.0009639094991954319
527,1,1,total,"(n,Xt)",2.092341063536079e-09,4.826847661456149e-11
527,1,1,total,heating-local,1738.6232421996806,38.91719292113645
527,1,1,total,absorption,0.006956507673824744,0.0002340729822059475
528,1,1,total,flux,0.06856013008370103,0.0009119128902790922
528,1,1,total,"(n,Xt)",1.878856182459901e-09,4.491114345739841e-11
528,1,1,total,heating-local,1591.245454311061,35.432249478603794
528,1,1,total,absorption,0.006217255172009786,0.0001645449467207654
529,1,1,total,flux,0.06666580994673219,0.0011112506258757788
529,1,1,total,"(n,Xt)",1.6973522041232356e-09,4.6969431585625794e-11
529,1,1,total,heating-local,1450.0363405908836,32.35417616472906
529,1,1,total,absorption,0.005819086585996236,0.000133562883044948
530,1,1,total,flux,0.0649567932681745,0.0008874894432817972
530,1,1,total,"(n,Xt)",1.5206846452679338e-09,4.6055003802047264e-11
530,1,1,total,heating-local,1337.9743986707379,36.47498564032894
530,1,1,total,absorption,0.006099837262832973,0.0002767109568226728
531,1,1,total,flux,0.0633987711642742,0.0008179788139598943
531,1,1,total,"(n,Xt)",2.3044465780257336e-09,9.837145495782656e-11
531,1,1,total,heating-local,1367.5625766176277,34.41263240101488
531,1,1,total,absorption,0.006631413888331758,0.00017497869966207503
532,1,1,total,flux,0.06292548081489849,0.0009807112518974309
532,1,1,total,"(n,Xt)",6.4736828592197506e-09,1.9555826812194367e-10
532,1,1,total,heating-local,1882.5319534613307,48.78706252305099
532,1,1,total,absorption,0.005081741720840747,0.00016999198243237442
533,1,1,total,flux,0.06181451681824115,0.0007180792705970427
533,1,1,total,"(n,Xt)",1.0398442840888147e-08,3.3961166243104844e-10
533,1,1,total,heating-local,2399.663926195279,45.6721627485063
533,1,1,total,absorption,0.0030049425464803727,8.742530842570415e-05
534,1,1,total,flux,0.05986511034184294,0.0007156563202621501
534,1,1,total,"(n,Xt)",1.3218699175460532e-05,7.733249180609231e-07
534,1,1,total,heating-local,2489.6886053388125,50.75364729938158
534,1,1,total,absorption,0.0017515382932193177,5.988825501055032e-05
535,1,1,total,flux,0.05796748571555201,0.0008282859121154257
535,1,1,total,"(n,Xt)",9.638062013320403e-05,3.6350783965621204e-06
535,1,1,total,heating-local,2341.2113522694026,53.89982696506077
535,1,1,total,absorption,0.0020003482830234574,8.1588080242907e-05
536,1,1,total,flux,0.056290359480389816,0.0008504498949135737
536,1,1,total,"(n,Xt)",0.00018240047933903793,4.59163958115244e-06
536,1,1,total,heating-local,2182.5459776249595,34.06128183271507
536,1,1,total,absorption,0.0019438980043137248,8.487736959849399e-05
537,1,1,total,flux,0.053247373097547956,0.0006397821335820879
537,1,1,total,"(n,Xt)",0.0002127220389963118,5.8089457507141256e-06
537,1,1,total,heating-local,2020.6279470872619,31.728645521473
537,1,1,total,absorption,0.0018365475884697877,3.935717813242379e-05
538,1,1,total,flux,0.0499654046323879,0.0005348107214794031
538,1,1,total,"(n,Xt)",0.0002054804615763736,6.0104191544756004e-06
538,1,1,total,heating-local,1876.0575845291994,25.46580020026007
538,1,1,total,absorption,0.0017378366988327458,6.0900393089085347e-05
539,1,1,total,flux,0.04677886057792829,0.0006014879313411483
539,1,1,total,"(n,Xt)",0.0002028751035267631,6.851364457637176e-06
539,1,1,total,heating-local,1779.051831425509,30.432258481501616
539,1,1,total,absorption,0.0015977613977990132,3.8433601321059294e-05
540,1,1,total,flux,0.04390844838534757,0.0006054991709494571
540,1,1,total,"(n,Xt)",0.00019131454869222533,5.280241229853684e-06
540,1,1,total,heating-local,1647.9049086400598,24.125565148228375
540,1,1,total,absorption,0.0015353085054415434,5.8980303397075246e-05
541,1,1,total,flux,0.04070348810111921,0.0004679804039774584
541,1,1,total,"(n,Xt)",0.00018190366273960492,2.886483379564246e-06
541,1,1,total,heating-local,1536.4158092005055,16.236235395481284
541,1,1,total,absorption,0.0013408741340495784,4.565776693648151e-05
542,1,1,total,flux,0.03803701016802904,0.0006971330309736072
542,1,1,total,"(n,Xt)",0.00017787987292807844,4.306285027019833e-06
542,1,1,total,heating-local,1460.0497651951544,20.747616241454264
542,1,1,total,absorption,0.0011963460418791707,4.000041273775083e-05
543,1,1,total,flux,0.03470236871621977,0.0006786192683839241
543,1,1,total,"(n,Xt)",0.00016429634798903714,4.362912033808695e-06
543,1,1,total,heating-local,1350.6614397265953,24.191332571700084
543,1,1,total,absorption,0.0010647721837675516,3.275594465456237e-05
544,1,1,total,flux,0.03271197637241018,0.000610388491657407
544,1,1,total,"(n,Xt)",0.0001612847766761742,3.160202696679543e-06
544,1,1,total,heating-local,1279.7749702175365,18.167953814705843
544,1,1,total,absorption,0.0010206775490605785,4.5675357513377795e-05
545,1,1,total,flux,0.03033303968551892,0.0005771361000196407
545,1,1,total,"(n,Xt)",0.0001541634877465396,2.4691530698298178e-06
545,1,1,total,heating-local,1217.4637267780217,12.692364569620457
545,1,1,total,absorption,0.0009419855307699681,6.441904209475828e-05
546,1,1,total,flux,0.028682443055873485,0.00040108783148576767
546,1,1,total,"(n,Xt)",0.00015086505688671656,3.110220442153144e-06
546,1,1,total,heating-local,1157.1537988118403,18.965230944907788
546,1,1,total,absorption,0.0008366451554912594,5.884013779316425e-05
547,1,1,total,flux,0.026928117052448027,0.0005542870210341678
547,1,1,total,"(n,Xt)",0.0001440061961839832,3.869075813028038e-06
547,1,1,total,heating-local,1097.9472014836888,26.478534068309525
547,1,1,total,absorption,0.0007733975342026105,2.2389305679656997e-05
548,1,1,total,flux,0.02507758079715338,0.0006580916914846916
548,1,1,total,"(n,Xt)",0.00013650606220777596,5.5675757973098125e-06
548,1,1,total,heating-local,1029.968572447487,35.63573279220136
548,1,1,total,absorption,0.0007291333791669127,3.652593069847251e-05
549,1,1,total,flux,0.023500635046766756,0.0005124226272115493
549,1,1,total,"(n,Xt)",0.00012807540356180613,4.302837008802176e-06
549,1,1,total,heating-local,961.9709322116472,24.868139598832304
549,1,1,total,absorption,0.000680365964959698,4.351137566767645e-05
550,1,1,total,flux,0.02128658264838633,0.00039662476955465355
550,1,1,total,"(n,Xt)",0.00012032973726106148,3.3239977396581796e-06
550,1,1,total,heating-local,892.8577623299477,26.355925630391138
550,1,1,total,absorption,0.0006090615439253632,3.556513110968939e-05
551,1,1,total,flux,0.01979085121290874,0.00023058107986099268
551,1,1,total,"(n,Xt)",0.00011396597495876655,1.9813704518131655e-06
551,1,1,total,heating-local,841.0445989674214,19.717056725127946
551,1,1,total,absorption,0.0005616626998573656,2.613182953831462e-05
552,1,1,total,flux,0.018478230360304562,0.00019970076715338493
552,1,1,total,"(n,Xt)",0.00011014601986695488,2.7507819092957334e-06
552,1,1,total,heating-local,806.013890635005,21.04768105021017
552,1,1,total,absorption,0.0005131635241055169,2.977835702118088e-05
553,1,1,total,flux,0.017017460016158656,0.0002902031581881343
553,1,1,total,"(n,Xt)",0.00010149084634132664,3.3532754712848964e-06
553,1,1,total,heating-local,734.6876100004805,24.483576080700914
553,1,1,total,absorption,0.0004595674855755414,3.3493925483366334e-05
554,1,1,total,flux,0.0157435894920049,0.00030406050115799747
554,1,1,total,"(n,Xt)",9.704741550153945e-05,3.7227924274757296e-06
554,1,1,total,heating-local,682.9676853430221,23.638187735780576
554,1,1,total,absorption,0.0004512800346331265,2.5062869015342178e-05
555,1,1,total,flux,0.014551878402906223,0.00018453199530496
555,1,1,total,"(n,Xt)",9.34273264331093e-05,2.9817358241145435e-06
555,1,1,total,heating-local,636.4535081302319,17.96085377882404
555,1,1,total,absorption,0.00038838915986697984,1.9345571298306492e-05
556,1,1,total,flux,0.013549864833293346,0.00023210964866360702
556,1,1,total,"(n,Xt)",8.795749139719462e-05,3.0029189799531878e-06
556,1,1,total,heating-local,601.9799503905173,16.439527466686354
556,1,1,total,absorption,0.00036524242000755353,1.902698397891146e-05
557,1,1,total,flux,0.0125286162970966,0.0002520750367421061
557,1,1,total,"(n,Xt)",8.170158562556242e-05,2.9860502744022715e-06
557,1,1,total,heating-local,553.259410865969,19.059015067458674
557,1,1,total,absorption,0.0003146639069088412,1.4990988950230332e-05
558,1,1,total,flux,0.011552776777456569,0.0002941896529974617
558,1,1,total,"(n,Xt)",7.911938466285373e-05,3.960259615401854e-06
558,1,1,total,heating-local,522.7839816276621,20.555864208565016
558,1,1,total,absorption,0.0002898860814421757,1.8427523293434275e-05
559,1,1,total,flux,0.010646173460943362,0.00019227362186156018
559,1,1,total,"(n,Xt)",7.337808663371714e-05,2.488061864855743e-06
559,1,1,total,heating-local,481.0729565628494,13.778399760336685
559,1,1,total,absorption,0.00029089771856418795,1.7751468589275302e-05
560,1,1,total,flux,0.010206478837026791,0.0002045546433510045
560,1,1,total,"(n,Xt)",7.093942366329991e-05,2.9007659159227216e-06
560,1,1,total,heating-local,461.23780703424035,15.74846929078966
560,1,1,total,absorption,0.0002675748105937448,1.2118880513894009e-05
561,1,1,total,flux,0.009421297116662656,0.0001961693968451744
561,1,1,total,"(n,Xt)",6.606840573295693e-05,2.2037120414265325e-06
561,1,1,total,heating-local,431.3598497624131,12.09605894333647
561,1,1,total,absorption,0.0002228484942419155,1.3652708694377343e-05
562,1,1,total,flux,0.008598867488552568,0.00013660412313855583
562,1,1,total,"(n,Xt)",6.0654676434840154e-05,2.556628216400445e-06
562,1,1,total,heating-local,392.4508912244023,9.516051067464169
562,1,1,total,absorption,0.0002162585278521458,1.459269379062369e-05
563,1,1,total,flux,0.00784165255654803,0.00017803570712415526
563,1,1,total,"(n,Xt)",5.742543315017382e-05,2.4316822614373996e-06
563,1,1,total,heating-local,366.53431311664485,13.594889751852408
563,1,1,total,absorption,0.00021662709459010845,2.025395413088803e-05
564,1,1,total,flux,0.007515123865173809,0.0001857831021391361
564,1,1,total,"(n,Xt)",5.552986911877703e-05,2.782448755826657e-06
564,1,1,total,heating-local,352.52225343683534,16.426023264529146
564,1,1,total,absorption,0.00020232879414519754,1.4753124435216811e-05
565,1,1,total,flux,0.006953088717962292,0.00019971639732303898
565,1,1,total,"(n,Xt)",5.02812627096703e-05,2.6031228829776686e-06
565,1,1,total,heating-local,314.55425163115524,12.468354528031332
565,1,1,total,absorption,0.0001911894022311153,2.275225794035303e-05
566,1,1,total,flux,0.006343243716606907,0.00021248320948199427
566,1,1,total,"(n,Xt)",5.052728220447133e-05,3.0811196382918976e-06
566,1,1,total,heating-local,314.0195589759047,15.249846423536958
566,1,1,total,absorption,0.00015999975444367815,1.0990320912275767e-05
567,1,1,total,flux,0.005886393229354076,0.0001968465368382662
567,1,1,total,"(n,Xt)",4.520738363722307e-05,2.301092877922237e-06
567,1,1,total,heating-local,282.82488490477397,13.561763435833326
567,1,1,total,absorption,0.00016802719027115786,1.81884391356659e-05
568,1,1,total,flux,0.005539312969053522,0.00023707797868845337
568,1,1,total,"(n,Xt)",4.272823819865558e-05,3.455263354676956e-06
568,1,1,total,heating-local,270.29836784691923,16.752517034884097
568,1,1,total,absorption,0.00014902345337871491,8.240877977538591e-06
569,1,1,total,flux,0.005120302631933667,0.00013944833638154442
569,1,1,total,"(n,Xt)",4.111821110658264e-05,2.666194025333971e-06
569,1,1,total,heating-local,260.89836496927217,12.893366269490853
569,1,1,total,absorption,0.00015050462468080113,1.1845222131407844e-05
570,1,1,total,flux,0.004636812247584899,0.00017237738995870878
570,1,1,total,"(n,Xt)",3.860052992278923e-05,2.558059024264415e-06
570,1,1,total,heating-local,247.64660669574565,17.702493976937664
570,1,1,total,absorption,0.00012928668333520127,1.2347737260026426e-05
571,1,1,total,flux,0.004306984607795231,0.00013486262282087668
571,1,1,total,"(n,Xt)",3.468009227440537e-05,2.2457669874959826e-06
571,1,1,total,heating-local,220.08282319080803,14.48630293741682
571,1,1,total,absorption,0.0001223342728313938,1.1915017800571137e-05
572,1,1,total,flux,0.003853736699835954,0.00013286134571820888
572,1,1,total,"(n,Xt)",3.1915150170618794e-05,2.2162743129986432e-06
572,1,1,total,heating-local,200.49541058719885,11.748875846032522
572,1,1,total,absorption,0.00010378136188290193,9.288443974931766e-06
573,1,1,total,flux,0.003593097191055105,0.0001271824428577429
573,1,1,total,"(n,Xt)",3.027624804164579e-05,2.092508698183891e-06
573,1,1,total,heating-local,188.5837467520606,11.771533361909238
573,1,1,total,absorption,0.00011148323688448168,9.228402011439663e-06
574,1,1,total,flux,0.003338890142570612,0.00015893394775566273
574,1,1,total,"(n,Xt)",2.7793464471615425e-05,1.2572011006927897e-06
574,1,1,total,heating-local,177.62881266599555,9.598174867165687
574,1,1,total,absorption,8.950041106359655e-05,5.510490606762323e-06
575,1,1,total,flux,0.0030217177933002342,0.00016239674444446214
575,1,1,total,"(n,Xt)",2.483840343777192e-05,1.8868389090566488e-06
575,1,1,total,heating-local,153.8030038589721,11.388596611545651
575,1,1,total,absorption,8.618956781031088e-05,8.772982590579087e-06
576,1,1,total,flux,0.002772421140965825,0.00016421613690045477
576,1,1,total,"(n,Xt)",2.3252759175202246e-05,1.979608578866973e-06
576,1,1,total,heating-local,137.98193654469964,9.933949546837939
576,1,1,total,absorption,8.386860011926612e-05,1.1959041046277537e-05
577,1,1,total,flux,0.0026902468553434773,0.00016475469077910284
577,1,1,total,"(n,Xt)",2.1369402075101832e-05,1.7069655852420307e-06
577,1,1,total,heating-local,126.81413198132569,10.064082900484765
577,1,1,total,absorption,7.165252679124056e-05,8.516490499758892e-06
578,1,1,total,flux,0.002362876446021337,0.0001451506408671168
578,1,1,total,"(n,Xt)",1.916157417024504e-05,1.5808363619690907e-06
578,1,1,total,heating-local,110.8843270017763,8.165424877105083
578,1,1,total,absorption,7.380811186183907e-05,1.0053090544670449e-05
579,1,1,total,flux,0.002118769806004089,0.0001573595977827523
579,1,1,total,"(n,Xt)",1.697588551461149e-05,1.2902548531490835e-06
579,1,1,total,heating-local,101.5555340254551,8.272815320440268
579,1,1,total,absorption,6.719291921272138e-05,1.2327329582875134e-05
580,1,1,total,flux,0.0020510309380369477,0.00013097203976280292
580,1,1,total,"(n,Xt)",1.6705334576056022e-05,1.3716955803001042e-06
580,1,1,total,heating-local,98.76470079772294,8.198320865291167
580,1,1,total,absorption,5.898547296730223e-05,9.055445628876172e-06
581,1,1,total,flux,0.0018270292162344205,0.00011543090067897447
581,1,1,total,"(n,Xt)",1.5877718843228548e-05,1.1868328872442061e-06
581,1,1,total,heating-local,91.92790805221257,6.4532166071628705
581,1,1,total,absorption,4.746709478543579e-05,6.68601392372341e-06
582,1,1,total,flux,0.0016867187239538648,0.00015038103663122794
582,1,1,total,"(n,Xt)",1.480865919088546e-05,1.287553196401032e-06
582,1,1,total,heating-local,85.87208970672444,6.215183990077656
582,1,1,total,absorption,5.2446744969744434e-05,1.1195602709988407e-05
583,1,1,total,flux,0.0016474542097700568,0.00013222320530049698
583,1,1,total,"(n,Xt)",1.4073489687621826e-05,9.52308463932628e-07
583,1,1,total,heating-local,86.24760183575258,6.74333582770155
583,1,1,total,absorption,4.9504680200655335e-05,8.645176599699322e-06
584,1,1,total,flux,0.0013522956858989374,7.142999124189818e-05
584,1,1,total,"(n,Xt)",1.2841746730009025e-05,6.360711823608299e-07
584,1,1,total,heating-local,74.49422138106837,3.3593873858477252
584,1,1,total,absorption,3.932091249402996e-05,6.339940085513368e-06
585,1,1,total,flux,0.0012275732021450564,7.50592936563707e-05
585,1,1,total,"(n,Xt)",1.0649298732056874e-05,6.918930366881432e-07
585,1,1,total,heating-local,66.03364313237111,4.4646720325842235
585,1,1,total,absorption,4.203158269902334e-05,8.794578698840036e-06
586,1,1,total,flux,0.0012886200585643134,9.580036249383928e-05
586,1,1,total,"(n,Xt)",1.1887910397876682e-05,1.0345010385261629e-06
586,1,1,total,heating-local,70.90376672353071,5.78449406176598
586,1,1,total,absorption,4.4034233512341054e-05,8.054735922712466e-06
587,1,1,total,flux,0.0011836804763787575,0.00010987652076912586
587,1,1,total,"(n,Xt)",1.1233216140517961e-05,1.0102572444335193e-06
587,1,1,total,heating-local,66.25436190200534,5.225820336240718
587,1,1,total,absorption,4.894075854819421e-05,1.2029850183622218e-05
588,1,1,total,flux,0.0010638406472809046,0.00010068426916230006
588,1,1,total,"(n,Xt)",1.076568449455989e-05,1.0903865566718008e-06
588,1,1,total,heating-local,64.10094880569872,5.3043705273256725
588,1,1,total,absorption,3.050271688075187e-05,5.6789356660672506e-06
589,1,1,total,flux,0.0010088322803065816,6.656559043186349e-05
589,1,1,total,"(n,Xt)",1.0967106083916608e-05,1.2922707585628173e-06
589,1,1,total,heating-local,63.30507979386321,5.852604522602875
589,1,1,total,absorption,3.0501302073824577e-05,5.995850182145059e-06
590,1,1,total,flux,0.0009165403160060648,5.6681182106851254e-05
590,1,1,total,"(n,Xt)",9.235848795972163e-06,1.4406935416377127e-06
590,1,1,total,heating-local,52.79224676559979,6.738445524361694
590,1,1,total,absorption,3.091273222198051e-05,8.576659262456818e-06
591,1,1,total,flux,0.0008762645517013074,6.762843290394802e-05
591,1,1,total,"(n,Xt)",9.328789692512512e-06,1.3783889365474845e-06
591,1,1,total,heating-local,51.69213713993357,6.389993923267358
591,1,1,total,absorption,2.2697421625881072e-05,4.4845432320398446e-06
592,1,1,total,flux,0.0007752295318449991,5.4806069488477726e-05
592,1,1,total,"(n,Xt)",7.636789584989178e-06,9.07693820316575e-07
592,1,1,total,heating-local,44.157527795248555,4.493994246725019
592,1,1,total,absorption,1.8662940028321675e-05,4.014584962712038e-06
593,1,1,total,flux,0.0007081500393146372,5.009609077769026e-05
593,1,1,total,"(n,Xt)",6.534751823520038e-06,8.282020926601182e-07
593,1,1,total,heating-local,38.59207336174797,3.8777430310119554
593,1,1,total,absorption,1.8885120676027855e-05,4.122802887503728e-06
594,1,1,total,flux,0.000645071751211972,4.5467148072980794e-05
594,1,1,total,"(n,Xt)",6.721997195505946e-06,1.0792463123161161e-06
594,1,1,total,heating-local,38.17304660660453,5.019165523245331
594,1,1,total,absorption,1.2056692968266161e-05,1.8417922221557938e-06
595,1,1,total,flux,0.0005289953158939641,4.601028191861825e-05
595,1,1,total,"(n,Xt)",4.849805132699266e-06,9.074326217123685e-07
595,1,1,total,heating-local,28.23570439912561,4.603252293935009
595,1,1,total,absorption,1.3360862915367763e-05,3.367362885554381e-06
596,1,1,total,flux,0.00045223576350942734,3.63787296357811e-05
596,1,1,total,"(n,Xt)",3.9891147021719585e-06,8.11208445996677e-07
596,1,1,total,heating-local,22.911897681317406,3.8591966935413233
596,1,1,total,absorption,1.5000876967492715e-05,4.984444324317185e-06
597,1,1,total,flux,0.0004447594747393693,3.873834329112609e-05
597,1,1,total,"(n,Xt)",5.299729741480992e-06,1.4213109769622117e-06
597,1,1,total,heating-local,29.339363793807145,6.95264101312703
597,1,1,total,absorption,1.651202259180127e-05,2.901474812186567e-06
598,1,1,total,flux,0.00041545503929311326,5.260540963849705e-05
598,1,1,total,"(n,Xt)",4.508266718078328e-06,1.1310707418233928e-06
598,1,1,total,heating-local,25.800233645167424,5.629094474710665
598,1,1,total,absorption,1.4485614189442685e-05,2.5431516949895153e-06
599,1,1,total,flux,0.00040454446818089006,5.1990053426923864e-05
599,1,1,total,"(n,Xt)",4.34742744192639e-06,1.0734195923526777e-06
599,1,1,total,heating-local,25.170812848050048,5.442602532021243
599,1,1,total,absorption,8.450007102868268e-06,2.67134332034522e-06
600,1,1,total,flux,0.00034439431150199643,2.8252208598766e-05
600,1,1,total,"(n,Xt)",3.6486549122572145e-06,7.266166699163446e-07
600,1,1,total,heating-local,20.563388771627984,3.704076044487825
600,1,1,total,absorption,1.1452002935970279e-05,3.4334835177094156e-06
601,1,1,total,flux,0.00031716396643318475,3.987011527754199e-05
601,1,1,total,"(n,Xt)",3.315535036079319e-06,7.08212196512866e-07
601,1,1,total,heating-local,18.573188245317187,3.200596578961914
601,1,1,total,absorption,1.16163370239901e-05,5.541803982466228e-06
602,1,1,total,flux,0.0003155004873058318,3.0327558624550558e-05
602,1,1,total,"(n,Xt)",2.719804205586244e-06,3.9663382356954206e-07
602,1,1,total,heating-local,16.111189387693155,1.7522810887830453
602,1,1,total,absorption,8.608211236807791e-06,2.139963948443433e-06
603,1,1,total,flux,0.0003069767124348518,4.378283243560887e-05
603,1,1,total,"(n,Xt)",2.5445552185422397e-06,5.842144801304535e-07
603,1,1,total,heating-local,16.754414242473832,3.1118466976905435
603,1,1,total,absorption,8.437096932468448e-06,2.486282821956574e-06
604,1,1,total,flux,0.00029247060051454377,5.73765901536261e-05
604,1,1,total,"(n,Xt)",2.545700822636844e-06,6.547911683261095e-07
604,1,1,total,heating-local,14.828266205041151,3.2090200639250406
604,1,1,total,absorption,1.7340474652736427e-05,4.194273502118094e-06
605,1,1,total,flux,0.0003155338461898042,6.595079913137025e-05
605,1,1,total,"(n,Xt)",2.858898042312437e-06,7.329201996817192e-07
605,1,1,total,heating-local,16.40109212405418,3.3563367495137735
605,1,1,total,absorption,8.154581029569232e-06,3.4118986315363227e-06
606,1,1,total,flux,0.0002672573082090225,3.89625929686566e-05
606,1,1,total,"(n,Xt)",2.08564114604919e-06,4.0984922193937083e-07
606,1,1,total,heating-local,11.867633792703112,1.7915929041666394
606,1,1,total,absorption,5.093507244871301e-06,1.2632271516089343e-06
607,1,1,total,flux,0.00025068231450988505,4.5753970414007926e-05
607,1,1,total,"(n,Xt)",2.3286059966121323e-06,5.973960961605349e-07
607,1,1,total,heating-local,13.339825465239121,3.011524031474854
607,1,1,total,absorption,7.28132409563228e-06,2.0782125141840926e-06
608,1,1,total,flux,0.00021418319221055997,4.536424086499118e-05
608,1,1,total,"(n,Xt)",1.6696170615406997e-06,6.002505804490968e-07
608,1,1,total,heating-local,9.838297497218068,2.678534895115762
608,1,1,total,absorption,5.894727571557736e-06,2.008332330278373e-06
609,1,1,total,flux,0.0002180428748488815,3.949852842730751e-05
609,1,1,total,"(n,Xt)",1.386563180736733e-06,4.0938320791774984e-07
609,1,1,total,heating-local,8.81846515071371,1.8368197548777032
609,1,1,total,absorption,3.5173040880024977e-06,1.1883505929164709e-06
610,1,1,total,flux,0.0001739805197764243,3.135127314839577e-05
610,1,1,total,"(n,Xt)",1.167731671512281e-06,2.616826615155158e-07
610,1,1,total,heating-local,6.590374737276872,1.1295599729467063
